Review_ID,Rating,Year_Month,Reviewer_Location,Branch,continent
290569213,4,2015-7,Australia,Disneyland_California,Oceania
185849355,4,2013-11,United States,Disneyland_HongKong,Americas
649242003,5,2019-1,Canada,Disneyland_California,Americas
470097040,5,2016-7,United States,Disneyland_California,Americas
539844509,4,2017-11,United States,Disneyland_California,Americas
71167588,5,missing,United States,Disneyland_California,Americas
464543316,5,2017-3,Ireland,Disneyland_Paris,Europe
352729637,5,2015-5,South Korea,Disneyland_California,Asia
543937998,4,2017-11,Malaysia,Disneyland_HongKong,Asia
374811499,5,2016-5,United States,Disneyland_California,Americas
167726754,5,2013-7,United States,Disneyland_California,Americas
211965315,5,2014-2,Australia,Disneyland_HongKong,Oceania
20881232,5,missing,United States,Disneyland_Paris,Americas
265670845,5,2014-6,United Kingdom,Disneyland_Paris,Europe
541953418,5,2017-6,Australia,Disneyland_Paris,Oceania
358046503,4,2016-3,United States,Disneyland_California,Americas
278382136,4,2015-4,Canada,Disneyland_HongKong,Americas
460500517,4,2017-2,United Kingdom,Disneyland_Paris,Europe
304206763,4,2015-8,Philippines,Disneyland_HongKong,Asia
292952517,5,2015-7,Portugal,Disneyland_Paris,Europe
560569928,3,2017-3,Vietnam,Disneyland_HongKong,Asia
177523768,5,2013-8,United Kingdom,Disneyland_California,Europe
433674803,5,2016-10,United States,Disneyland_California,Americas
473511740,4,2016-6,United States,Disneyland_California,Americas
384965220,5,2016-6,United States,Disneyland_California,Americas
119603148,3,2011-10,Canada,Disneyland_California,Americas
452663187,4,2017-1,Australia,Disneyland_Paris,Oceania
551665785,3,2017-12,United States,Disneyland_California,Americas
491890483,4,2017-6,United Kingdom,Disneyland_Paris,Europe
201028711,5,2013-8,United Kingdom,Disneyland_Paris,Europe
131765863,5,2012-6,Canada,Disneyland_California,Americas
360700206,4,2016-3,United States,Disneyland_California,Americas
166049735,5,2013-5,India,Disneyland_California,Asia
579060936,1,2018-4,United Kingdom,Disneyland_Paris,Europe
494691432,5,2017-6,United States,Disneyland_California,Americas
588517521,3,2018-6,United States,Disneyland_California,Americas
462194282,4,2017-1,France,Disneyland_Paris,Europe
149506213,5,2012-6,United Kingdom,Disneyland_Paris,Europe
122255603,5,2011-12,United States,Disneyland_California,Americas
12180686,4,missing,United States,Disneyland_California,Americas
119711246,4,2011-10,United Kingdom,Disneyland_Paris,Europe
172146415,4,2013-8,United States,Disneyland_California,Americas
147764741,2,2012-12,Malaysia,Disneyland_Paris,Asia
587280661,5,2018-5,Australia,Disneyland_California,Oceania
166418163,3,2013-6,United States,Disneyland_California,Americas
260614177,5,missing,United Kingdom,Disneyland_Paris,Europe
556976625,2,2018-1,Australia,Disneyland_California,Oceania
525814512,5,2017-9,United Kingdom,Disneyland_Paris,Europe
625617172,5,2018-10,Canada,Disneyland_California,Americas
260852586,4,2015-3,Ireland,Disneyland_Paris,Europe
207242888,4,2013-8,United States,Disneyland_HongKong,Americas
183423714,2,2013-11,United Kingdom,Disneyland_Paris,Europe
474681796,5,2017-4,Singapore,Disneyland_HongKong,Asia
401563223,2,2016-5,India,Disneyland_Paris,Asia
494456836,4,2017-5,Australia,Disneyland_California,Oceania
481348743,5,2016-7,United States,Disneyland_California,Americas
410606536,5,2016-8,Spain,Disneyland_Paris,Europe
477295500,5,2017-2,United States,Disneyland_California,Americas
283196484,3,2015-6,United Kingdom,Disneyland_Paris,Europe
277314404,5,2015-5,United States,Disneyland_California,Americas
295041461,4,2015-6,United States,Disneyland_California,Americas
341409198,5,2016-1,Singapore,Disneyland_HongKong,Asia
138795010,4,2012-8,United Kingdom,Disneyland_Paris,Europe
602830896,3,2018-6,Australia,Disneyland_Paris,Oceania
390010031,4,2016-7,United Kingdom,Disneyland_Paris,Europe
355294757,4,2016-3,United Kingdom,Disneyland_Paris,Europe
385037441,5,2016-5,United Kingdom,Disneyland_Paris,Europe
121135813,4,2011-11,United States,Disneyland_California,Americas
490032987,5,2017-5,Australia,Disneyland_California,Oceania
638498630,4,2018-12,United Kingdom,Disneyland_Paris,Europe
251187113,3,2014-2,New Zealand,Disneyland_HongKong,Oceania
121246157,4,missing,Russia,Disneyland_HongKong,Europe
283467443,5,2015-6,United States,Disneyland_California,Americas
251181746,5,2015-1,United States,Disneyland_California,Americas
278557054,5,2014-10,United Kingdom,Disneyland_California,Europe
648979521,4,2019-1,Australia,Disneyland_California,Oceania
545625359,3,2017-9,United States,Disneyland_Paris,Americas
156372337,4,2013-3,Cambodia,Disneyland_HongKong,Asia
282843048,5,2015-6,United Kingdom,Disneyland_Paris,Europe
241599044,3,2014-11,United Kingdom,Disneyland_Paris,Europe
518878220,5,2017-8,United Kingdom,Disneyland_Paris,Europe
162792947,5,2013-4,Philippines,Disneyland_HongKong,Asia
284515811,4,2014-10,Australia,Disneyland_California,Oceania
174445678,5,2013-7,United Kingdom,Disneyland_Paris,Europe
443284817,5,2016-12,United States,Disneyland_California,Americas
248203058,5,2014-11,Australia,Disneyland_HongKong,Oceania
609052855,5,2018-8,United Kingdom,Disneyland_California,Europe
305443539,5,2015-4,United States,Disneyland_California,Americas
323370691,4,2015-10,Singapore,Disneyland_HongKong,Asia
460244459,3,2017-2,United States,Disneyland_California,Americas
447446771,1,2016-12,South Africa,Disneyland_Paris,Africa
542507978,5,2017-9,United States,Disneyland_California,Americas
231678928,5,2014-9,United States,Disneyland_California,Americas
133143138,4,missing,United States,Disneyland_California,Americas
110519324,5,2010-7,United Kingdom,Disneyland_Paris,Europe
193080901,5,2014-1,United Kingdom,Disneyland_Paris,Europe
217703380,5,2014-4,Singapore,Disneyland_HongKong,Asia
130197012,5,2012-5,United States,Disneyland_California,Americas
264983817,1,2015-4,Australia,Disneyland_HongKong,Oceania
525592423,5,2017-9,United States,Disneyland_California,Americas
253813605,5,2015-2,United States,Disneyland_California,Americas
314307635,5,2015-6,Costa Rica,Disneyland_California,Americas
207573151,5,2013-6,United Kingdom,Disneyland_California,Europe
606538660,4,2018-8,United States,Disneyland_California,Americas
578678588,5,2018-5,New Zealand,Disneyland_California,Oceania
141128646,5,2012-9,United States,Disneyland_California,Americas
493169270,4,2017-6,United States,Disneyland_California,Americas
228413246,4,2014-8,United States,Disneyland_Paris,Americas
634464149,5,2018-11,United Kingdom,Disneyland_Paris,Europe
306107924,3,2015-8,United Kingdom,Disneyland_Paris,Europe
125603098,5,missing,United States,Disneyland_California,Americas
379210463,5,2015-7,United States,Disneyland_California,Americas
272362312,3,2015-5,India,Disneyland_Paris,Asia
469479600,5,2017-3,Australia,Disneyland_California,Oceania
509077350,4,2017-6,Thailand,Disneyland_HongKong,Asia
561552652,4,2018-2,South Africa,Disneyland_Paris,Africa
302052269,5,2015-6,United States,Disneyland_California,Americas
210889673,4,2014-6,Malaysia,Disneyland_HongKong,Asia
180598887,2,2013-9,Belgium,Disneyland_Paris,Europe
256151282,4,2015-2,United Kingdom,Disneyland_Paris,Europe
389105112,4,2016-4,United States,Disneyland_California,Americas
442082146,5,2016-12,United Kingdom,Disneyland_Paris,Europe
184012137,5,2013-10,Canada,Disneyland_California,Americas
639008179,4,2018-9,United States,Disneyland_Paris,Americas
131910062,5,2012-6,United Kingdom,Disneyland_Paris,Europe
519071931,5,2017-8,Serbia,Disneyland_Paris,Europe
497369077,3,2017-6,Hong Kong,Disneyland_HongKong,Asia
127389298,5,2012-3,United States,Disneyland_California,Americas
186711697,5,2013-12,United Kingdom,Disneyland_HongKong,Europe
304364836,4,2015-8,Philippines,Disneyland_HongKong,Asia
663362365,2,2019-3,Canada,Disneyland_HongKong,Americas
130140180,5,2012-5,Canada,Disneyland_California,Americas
205386311,5,2014-4,United States,Disneyland_California,Americas
367388148,1,2016-4,United Kingdom,Disneyland_Paris,Europe
211662504,4,2014-5,United States,Disneyland_California,Americas
115861821,5,2011-7,United States,Disneyland_California,Americas
199887949,4,2014-3,United States,Disneyland_California,Americas
577195739,5,2018-4,United States,Disneyland_HongKong,Americas
579043612,4,2018-5,United States,Disneyland_California,Americas
570819150,5,2018-4,India,Disneyland_HongKong,Asia
6596558,4,missing,Canada,Disneyland_California,Americas
434000789,3,2016-10,United Kingdom,Disneyland_Paris,Europe
492341207,5,2017-6,United Arab Emirates,Disneyland_HongKong,Asia
175556174,5,2013-5,United States,Disneyland_California,Americas
122681644,3,2011-12,United States,Disneyland_California,Americas
285949141,2,2015-6,United States,Disneyland_California,Americas
290355946,3,2015-6,Romania,Disneyland_California,Europe
198326181,4,2014-3,United States,Disneyland_California,Americas
278675269,4,2014-7,Indonesia,Disneyland_HongKong,Asia
233086900,5,2014-9,South Africa,Disneyland_Paris,Africa
380536076,5,2016-6,India,Disneyland_HongKong,Asia
262467233,4,2015-3,Canada,Disneyland_California,Americas
50134946,3,missing,Australia,Disneyland_Paris,Oceania
628487611,4,2018-10,United States,Disneyland_California,Americas
220507520,5,2014-6,Philippines,Disneyland_HongKong,Asia
552564200,4,2017-12,United States,Disneyland_Paris,Americas
121747639,5,2011-12,United States,Disneyland_California,Americas
412316393,4,2016-8,United Kingdom,Disneyland_Paris,Europe
191285058,3,2013-12,New Zealand,Disneyland_California,Oceania
536471984,3,2017-10,United States,Disneyland_California,Americas
401278653,4,2016-7,Malaysia,Disneyland_HongKong,Asia
324704812,5,2015-11,United States,Disneyland_California,Americas
560387468,5,2018-2,Australia,Disneyland_California,Oceania
207999272,5,2014-5,Australia,Disneyland_California,Oceania
229380365,5,2014-9,India,Disneyland_HongKong,Asia
232313430,5,2014-9,United States,Disneyland_California,Americas
187122967,5,2013-12,Australia,Disneyland_California,Oceania
499692295,4,2017-7,Canada,Disneyland_California,Americas
511503378,5,2017-8,United Kingdom,Disneyland_Paris,Europe
332324737,5,2015-12,United States,Disneyland_California,Americas
570467330,5,2018-3,Canada,Disneyland_California,Americas
299099391,5,2014-9,United Kingdom,Disneyland_Paris,Europe
300585951,4,2015-8,Iran,Disneyland_Paris,Asia
146734263,4,2012-11,Singapore,Disneyland_HongKong,Asia
490472599,5,2017-6,United Kingdom,Disneyland_Paris,Europe
456220258,5,2017-1,United Kingdom,Disneyland_Paris,Europe
286679906,3,2015-6,Australia,Disneyland_Paris,Oceania
243430051,4,2014-12,United Kingdom,Disneyland_Paris,Europe
428270759,5,2015-11,Canada,Disneyland_California,Americas
525822458,5,2017-9,Mexico,Disneyland_California,Americas
126276410,3,2012-3,United States,Disneyland_Paris,Americas
198679894,5,2014-3,United States,Disneyland_California,Americas
137656392,5,2012-8,United States,Disneyland_California,Americas
236269788,4,missing,Thailand,Disneyland_HongKong,Asia
341647026,3,2016-1,Bangladesh,Disneyland_HongKong,Asia
436364077,5,2016-11,Lebanon,Disneyland_Paris,Asia
664111486,5,2019-4,Thailand,Disneyland_HongKong,Asia
294558621,3,2015-7,United States,Disneyland_California,Americas
158517996,5,2012-7,United States,Disneyland_California,Americas
86511824,5,missing,United States,Disneyland_California,Americas
237317242,2,2014-10,Canada,Disneyland_California,Americas
335550954,1,2015-12,United States,Disneyland_California,Americas
181325168,5,2013-9,United States,Disneyland_California,Americas
359629550,5,2015-11,Philippines,Disneyland_HongKong,Asia
574338451,2,2018-3,United Kingdom,Disneyland_Paris,Europe
392636900,5,2016-7,United Kingdom,Disneyland_Paris,Europe
159338661,5,2013-4,Australia,Disneyland_California,Oceania
481220908,4,2017-4,Netherlands,Disneyland_Paris,Europe
101706461,4,2011-3,Hong Kong,Disneyland_HongKong,Asia
334098934,5,2015-12,United Kingdom,Disneyland_Paris,Europe
8360338,2,missing,Australia,Disneyland_California,Oceania
169735202,5,2013-3,United States,Disneyland_California,Americas
156512888,2,2013-3,United Kingdom,Disneyland_Paris,Europe
331848166,5,2015-10,United States,Disneyland_California,Americas
438659196,5,2016-10,United States,Disneyland_California,Americas
157446871,5,2013-4,United Kingdom,Disneyland_Paris,Europe
90442468,5,missing,Australia,Disneyland_California,Oceania
127279608,2,missing,United States,Disneyland_California,Americas
137291402,4,2012-8,France,Disneyland_Paris,Europe
207440662,3,2014-5,Hong Kong,Disneyland_HongKong,Asia
7849892,5,missing,United States,Disneyland_HongKong,Americas
636831118,4,2018-12,United Kingdom,Disneyland_Paris,Europe
223075671,4,missing,United States,Disneyland_HongKong,Americas
326149002,5,2015-11,United States,Disneyland_California,Americas
583122992,2,2018-5,United States,Disneyland_California,Americas
216872255,5,2014-6,Norway,Disneyland_California,Europe
445131371,4,2016-12,Hong Kong,Disneyland_HongKong,Asia
143886605,5,missing,Australia,Disneyland_California,Oceania
517638515,5,2017-8,United Kingdom,Disneyland_Paris,Europe
378228950,2,2016-5,United Kingdom,Disneyland_Paris,Europe
461337347,5,2016-9,Australia,Disneyland_California,Oceania
282063107,4,2015-6,Portugal,Disneyland_Paris,Europe
502556872,5,2017-7,United Kingdom,Disneyland_Paris,Europe
553873122,5,2017-8,Australia,Disneyland_Paris,Oceania
658873760,1,2019-3,Ireland,Disneyland_Paris,Europe
313032209,4,2015-9,Australia,Disneyland_California,Oceania
143963252,4,2012-7,Indonesia,Disneyland_HongKong,Asia
175640966,5,2012-10,United Kingdom,Disneyland_Paris,Europe
400463764,4,2016-7,United States,Disneyland_California,Americas
214393952,4,2014-6,Australia,Disneyland_California,Oceania
245940974,5,missing,United States,Disneyland_California,Americas
225785637,5,2014-8,Canada,Disneyland_California,Americas
307642470,4,2015-8,New Zealand,Disneyland_California,Oceania
335007570,5,2015-12,Australia,Disneyland_HongKong,Oceania
359530776,3,2016-1,Australia,Disneyland_California,Oceania
365515136,4,2016-4,Philippines,Disneyland_California,Asia
504625268,2,2017-7,Canada,Disneyland_California,Americas
622773202,2,2018-10,Australia,Disneyland_HongKong,Oceania
505457836,4,2017-7,Philippines,Disneyland_HongKong,Asia
195822495,5,2013-4,Australia,Disneyland_California,Oceania
128308330,5,missing,French Polynesia,Disneyland_Paris,Oceania
642548715,5,2018-12,Canada,Disneyland_California,Americas
182340717,3,2013-10,New Zealand,Disneyland_HongKong,Oceania
553862918,3,2017-12,Australia,Disneyland_HongKong,Oceania
524239716,5,2017-9,New Zealand,Disneyland_California,Oceania
433865297,4,2016-10,Singapore,Disneyland_HongKong,Asia
471785319,4,2017-4,United States,Disneyland_Paris,Americas
326842480,5,2015-6,New Zealand,Disneyland_California,Oceania
464646134,3,2017-2,United States,Disneyland_California,Americas
284427159,5,2015-6,United States,Disneyland_California,Americas
380447648,5,2016-4,Australia,Disneyland_HongKong,Oceania
401144179,5,2016-7,United States,Disneyland_Paris,Americas
322804089,4,2015-10,United States,Disneyland_HongKong,Americas
160150443,3,2012-12,United Kingdom,Disneyland_Paris,Europe
568259560,5,2017-12,United States,Disneyland_California,Americas
497594854,5,2017-6,India,Disneyland_HongKong,Asia
448727510,5,2016-12,Malaysia,Disneyland_HongKong,Asia
308401145,1,2015-9,United Arab Emirates,Disneyland_HongKong,Asia
122343053,5,2011-12,United Arab Emirates,Disneyland_HongKong,Asia
226202978,5,2013-10,New Zealand,Disneyland_California,Oceania
521112208,2,2017-9,India,Disneyland_HongKong,Asia
239389280,5,2014-5,Hong Kong,Disneyland_HongKong,Asia
149541067,5,2012-7,United States,Disneyland_California,Americas
553606304,5,2018-1,Ireland,Disneyland_Paris,Europe
591146220,5,2017-11,United States,Disneyland_HongKong,Americas
170780646,4,2013-6,Indonesia,Disneyland_HongKong,Asia
145568025,5,2012-9,Australia,Disneyland_California,Oceania
207750212,5,2013-6,United States,Disneyland_California,Americas
343008320,5,2016-1,India,Disneyland_HongKong,Asia
34146972,1,missing,Australia,Disneyland_Paris,Oceania
589353600,5,2018-6,United States,Disneyland_California,Americas
269347451,4,2015-3,United States,Disneyland_California,Americas
226484166,5,2014-9,United Kingdom,Disneyland_Paris,Europe
341336728,3,2016-1,United States,Disneyland_California,Americas
201632110,2,2014-4,Netherlands,Disneyland_Paris,Europe
248053999,3,2014-12,Gibraltar,Disneyland_Paris,Europe
431955794,5,2015-11,Australia,Disneyland_California,Oceania
284032596,5,2015-6,New Zealand,Disneyland_California,Oceania
412707056,3,2016-8,United Kingdom,Disneyland_Paris,Europe
374243886,4,2016-5,United States,Disneyland_California,Americas
449763926,4,2016-3,United States,Disneyland_Paris,Americas
135588481,3,2012-7,Germany,Disneyland_Paris,Europe
222253745,3,missing,Israel,Disneyland_Paris,Asia
